ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,15,0,18,0.001953,0,0,0,0,93.573104,0.001953,0.001953,0.001953,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,15,0,16,0.002928,0,0,0,0,93.576032,0.002928,0.004881,0.002928,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,15,0,24,0,0,0,1,0,93.576032,0,0.004881,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,15,0,16,0.001951,0,0,0,0,93.577983,0.001951,0.006832,0.001951,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,15,0,24,0,0,0,0,0,93.587745,0.009762,0.016594,0.009762,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,15,0,16,0.001952,0,0,0,0,93.589697,0.001952,0.018546,0.001952,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,15,0,17,0,0,0,0,0,93.589697,0,0.018546,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,15,0,17,0.001951,0,0,0,0,93.591648,0.001951,0.020497,0.001951,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,15,0,16,0.001951,0,0,0,0,93.593599,0.001951,0.022448,0.001951,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.695014,1.101415,0,0,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.38216,3.687146,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,16,0,2,0,0,0,0,0,98.594495,0.212335,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,16,0,18,0.000976,0,0,0,0,98.595471,0.000976,0.000976,0.000976,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,16,0,16,0.002,0,0,0,0,98.597471,0.002,0.002976,0.002,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,16,0,24,0,0,0,1,0,98.5984,0.000929,0.003905,0.000929,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,16,0,16,0.001952,0,0,0,0,98.600352,0.001952,0.005857,0.001952,benign
