ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.038123,2.832413,0,0,bruteforce
167772674,134744072,68,1,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,59266,149.564288,0.526165,0,0,bruteforce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.572096,0.007808,0,0,bruteforce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.573072,0.000976,0,0,bruteforce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.854857,1.281785,0,0,bruteforce
167772674,167772687,120,1,0,0,0,0,64,6,9728,1431,2003,68,0,0,24,0,0,0,0,0,154.566781,3.711924,10.147654,9.97295,bruteforce
167772687,167772674,104,1,0,0,0,0,64,6,64128,2071,1431,52,0,0,24,0.002928,0,0,0,0,154.569709,0.002928,10.150582,0.002928,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,2071,1483,0,0,0,17,0,0,0,0,0,154.569709,0,10.150582,0,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1483,2071,0,0,0,16,0.001955,0,0,0,0,154.571664,0.001955,10.152537,0.001955,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1483,2071,0,0,0,17,0,0,0,0,0,154.572638,0.000974,10.153511,0.000974,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1484,2072,0,0,0,16,0.003905,0,0,0,0,154.573614,0.000976,10.154487,0.000976,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,2072,1484,0,0,0,16,0.002927,0,0,0,0,154.575565,0.001951,10.156438,0.001951,bruteforce
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,1,0,2,0,0,0,0,0,154.787358,0.211793,0,0,bruteforce
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,2,0,2,0,0,0,0,0,154.787358,0,0,0,bruteforce
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,3,0,2,0,0,0,0,0,154.788333,0.000975,0,0,bruteforce
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,4,0,2,0,0,0,0,0,154.789309,0.000976,0,0,bruteforce
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,1,0,18,0.002929,0,0,0,0,154.790287,0.000978,0.002929,0.002929,bruteforce
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,2,0,18,0.003903,0,0,0,0,154.791261,0.000974,0.003903,0.003903,bruteforce
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,3,0,18,0.003906,0,0,0,0,154.792239,0.000978,0.003906,0.003906,bruteforce
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,4,0,18,0.003917,0,0,0,0,154.793226,0.000987,0.003917,0.003917,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,1,0,16,0.003963,0,0,0,0,154.79425,0.001024,0.006892,0.003963,bruteforce
167772687,167772674,74,1,0,0,0,0,64,6,64256,1,1,22,1,0,24,0,0,0,0,0,154.795165,0.000915,0.007807,0.000915,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,2,0,16,0.004884,0,0,0,0,154.796145,0.00098,0.008787,0.004884,bruteforce
167772687,167772674,74,1,0,0,0,0,64,6,64256,1,1,22,2,0,24,0,0,0,0,0,154.796145,0,0.008787,0,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,3,0,16,0.004878,0,0,0,0,154.797117,0.000972,0.008784,0.004878,bruteforce
167772687,167772674,74,1,0,0,0,0,64,6,64256,1,1,22,3,0,24,0,0,0,0,0,154.798093,0.000976,0.00976,0.000976,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,4,0,16,0.004867,0,0,0,0,154.798093,0,0.008784,0.004867,bruteforce
167772687,167772674,74,1,0,0,0,0,64,6,64256,1,1,22,4,0,24,0,0,0,0,0,154.800045,0.001952,0.010736,0.001952,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,5824,23,1,0,1,0,16,0.005857,0,0,0,0,154.801022,0.000977,0.013664,0.005857,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,5824,23,1,0,2,0,16,0.005852,0,0,0,0,154.801997,0.000975,0.014639,0.005852,bruteforce
